id,entity,order_id,amount,currency,status,method,captured,description,card_id,bank,vpa,fee,tax,created_at,notes
pay_3NZG6WKLPP59DH,payment,WB-104191,3889449,INR,captured,emi,TRUE,Payment for WB-104191 Steel tiffin carrier,,,,77789,14002,1774607280,
pay_7TU8L6LUZ8MXLE,payment,WB-104537,3837200,INR,captured,upi,TRUE,Payment for WB-104537 Steel tiffin carrier,,,,76744,13814,1774600140,
pay_M2ZYMHHT727LH2,payment,WB-104608,5235027,INR,captured,card,TRUE,Payment for WB-104608 Trolley bag 24 inch,,,,104701,18846,1774636440,
pay_KUX61505MDL2FX,payment,WB-104807,3965300,INR,captured,wallet,TRUE,Payment for WB-104807 Copper water bottle,,,,79306,14275,1774633380,
pay_YFZEF3LWEVAZPZ,payment,WB-105060,836100,INR,captured,netbanking,TRUE,Payment for WB-105060 Mixer jar spare,,,,16722,3010,1774641300,
pay_1B4KJ8SLSYVF20,payment,WB-105278,349239,INR,captured,upi,TRUE,Payment for WB-105278 Rubber foot mat,,,,6985,1257,1774637040,
pay_SYBSW8QDAHQ1NB,payment,WB-105414,6740100,INR,captured,netbanking,TRUE,Payment for WB-105414 Rubber foot mat,,,,134802,24264,1774598940,
pay_Y5BT34X28GFV05,payment,WB-105479,8328413,INR,captured,emi,TRUE,Payment for WB-105479 Trolley bag 24 inch,,,,166568,29982,1774600020,
pay_6BYHFQPW0WRSRU,payment,WB-105519,2597061,INR,captured,card,TRUE,Payment for WB-105519 Coir door mat,,,,51941,9349,1774603980,
pay_YGLMV7RFW1R0DW,payment,WB-105570,2342454,INR,captured,emi,TRUE,Payment for WB-105570 Rubber foot mat,,,,46849,8433,1774609680,
pay_AFAA87NXXC1PQP,payment,WB-105625,9108857,INR,captured,wallet,TRUE,Payment for WB-105625 Mixer jar spare,,,,182177,32792,1774612860,
pay_XFP1FUTAV69D3Y,payment,WB-105924,9034231,INR,captured,upi,TRUE,Payment for WB-105924 Trolley bag 24 inch,,,,180685,32523,1774610400,
pay_SLUP7DKG46ZWDD,payment,WB-105959,3773500,INR,captured,card,TRUE,Payment for WB-105959 Mixer jar spare,,,,75470,13585,1774601340,
pay_J21KR5LH8NC2GD,payment,WB-105969,8153200,INR,captured,upi,TRUE,Payment for WB-105969 Steel tiffin carrier,,,,163064,29352,1774626540,
pay_KQ27CT8K55N6CB,payment,WB-105992,7719606,INR,captured,netbanking,TRUE,Payment for WB-105992 Rubber foot mat,,,,154392,27791,1774637700,
pay_75XBRD8922RB5Z,payment,WB-106248,6635100,INR,captured,netbanking,TRUE,Payment for WB-106248 Rubber foot mat,,,,132702,23886,1774607520,
pay_8DA2HH6XL9972K,payment,WB-106371,6918000,INR,captured,card,TRUE,Payment for WB-106371 Rubber foot mat,,,,138360,24905,1774642380,
pay_9TMP857FSFTAUB,payment,WB-106600,879013,INR,captured,card,TRUE,Payment for WB-106600 Coir door mat,,,,17580,3164,1774623360,
pay_FKKVBVELFR98U4,payment,WB-106743,547900,INR,captured,emi,TRUE,Payment for WB-106743 Copper water bottle,,,,10958,1972,1774639560,
pay_KZA777HZ2X83WF,payment,WB-106750,5067442,INR,captured,emi,TRUE,Payment for WB-106750 Coir door mat,,,,101349,18243,1774608180,
pay_7HRTSBSWZFSZ9D,payment,WB-107158,5114362,INR,captured,wallet,TRUE,Payment for WB-107158 Trolley bag 24 inch,,,,102287,18412,1774637520,
pay_UQV6XHRJH1D9FF,payment,WB-107166,6968212,INR,captured,upi,TRUE,Payment for WB-107166 Trolley bag 24 inch,,,,139364,25086,1774632960,
pay_E1PEGFDLEMAFK7,payment,WB-107256,5770126,INR,captured,netbanking,TRUE,Payment for WB-107256 Copper water bottle,,,,115403,20773,1774643700,
pay_H01723MLZ9JPZA,payment,WB-107277,3901201,INR,captured,upi,TRUE,Payment for WB-107277 Mixer jar spare,,,,78024,14044,1774614720,
pay_QV4SRKCFL7AMQE,payment,WB-107462,993313,INR,captured,wallet,TRUE,Payment for WB-107462 Steel tiffin carrier,,,,19866,3576,1774621680,
pay_USCXFDCRAUH7RW,payment,WB-107577,6516800,INR,captured,wallet,TRUE,Payment for WB-107577 Mixer jar spare,,,,130336,23460,1774608720,
pay_Y2GHY81071JUH7,payment,WB-107935,5494390,INR,captured,wallet,TRUE,Payment for WB-107935 Mixer jar spare,,,,109888,19780,1774638300,
pay_5UA0KT1M2MRUV6,payment,WB-108164,5349300,INR,captured,wallet,TRUE,Payment for WB-108164 Steel tiffin carrier,,,,106986,19257,1774620240,
pay_4X5W6MB032L6TD,payment,WB-108190,7231300,INR,captured,wallet,TRUE,Payment for WB-108190 Mixer jar spare,,,,144626,26033,1774637580,
pay_LGY0YBD6HZEH6W,payment,WB-108349,520284,INR,captured,upi,TRUE,Payment for WB-108349 Copper water bottle,,,,10406,1873,1774616460,
pay_3ZZ0E5N74KDS4W,payment,WB-108574,5364300,INR,captured,wallet,TRUE,Payment for WB-108574 Trolley bag 24 inch,,,,107286,19311,1774613880,
pay_CJK7Z1ELHJ4T99,payment,WB-108761,1150000,INR,captured,card,TRUE,Payment for WB-108761 Coir door mat,,,,23000,4140,1774614060,
pay_CPTZ7TZ1FKC651,payment,WB-108833,4805524,INR,captured,card,TRUE,Payment for WB-108833 Copper water bottle,,,,96110,17300,1774644900,
pay_1HRXXCTPX6XVMF,payment,WB-109091,4893200,INR,captured,upi,TRUE,Payment for WB-109091 Steel tiffin carrier,,,,97864,17616,1774617600,
pay_XHDDYLZ4MQ209F,payment,WB-109674,8740023,INR,captured,card,TRUE,Payment for WB-109674 Coir door mat,,,,174800,31464,1774606140,
pay_3187PDGK9UL1Y9,payment,WB-109843,4624700,INR,captured,upi,TRUE,Payment for WB-109843 Rubber foot mat,,,,92494,16649,1774638360,
pay_K0J1LDXUFNYBDA,payment,WB-109961,6769800,INR,captured,wallet,TRUE,Payment for WB-109961 Trolley bag 24 inch,,,,135396,24371,1774617180,
pay_06F23Q3WBAX0JE,payment,WB-109974,3752400,INR,captured,emi,TRUE,Payment for WB-109974 Coir door mat,,,,75048,13509,1774608360,
pay_HM86F7G2A8J3AT,payment,WB-104202,2345900,INR,captured,emi,TRUE,Payment for WB-104202 Mixer jar spare,,,,46918,8445,1774690380,
pay_RGXPSQ9FC7K5M8,payment,WB-104923,6733900,INR,captured,emi,TRUE,Payment for WB-104923 Steel tiffin carrier,,,,134678,24242,1774725120,
pay_E964J8L6P880MV,payment,WB-104940,8686434,INR,captured,emi,TRUE,Payment for WB-104940 Trolley bag 24 inch,,,,173729,31271,1774700820,
pay_LQ4YXXAGBFJWCN,payment,WB-105015,5043081,INR,captured,card,TRUE,Payment for WB-105015 Steel tiffin carrier,,,,100862,18155,1774708140,
pay_GVCXGE45U99U6Q,payment,WB-105144,2641300,INR,captured,wallet,TRUE,Payment for WB-105144 Mixer jar spare,,,,52826,9509,1774696560,
pay_UYE5W82JXM99MH,payment,WB-105284,2425400,INR,captured,emi,TRUE,Payment for WB-105284 Trolley bag 24 inch,,,,48508,8731,1774718940,
pay_4DH8YS1K4NA49N,payment,WB-105304,769002,INR,captured,card,TRUE,Payment for WB-105304 Rubber foot mat,,,,15380,2768,1774713240,
pay_299SPA4XK8XCK5,payment,WB-105533,6763627,INR,captured,netbanking,TRUE,Payment for WB-105533 Steel tiffin carrier,,,,135273,24349,1774711140,
pay_XJW5R1MS6YNRUY,payment,WB-105878,3751351,INR,captured,wallet,TRUE,Payment for WB-105878 Coir door mat,,,,75027,13505,1774715100,
pay_986WXEQ31PF56A,payment,WB-105973,8570700,INR,captured,upi,TRUE,Payment for WB-105973 Copper water bottle,,,,171414,30855,1774706640,
pay_3TWA6CRUQB1H20,payment,WB-106200,6108218,INR,captured,upi,TRUE,Payment for WB-106200 Copper water bottle,,,,122164,21990,1774695720,
pay_A3FD0PPTVL9052,payment,WB-106418,6035675,INR,captured,netbanking,TRUE,Payment for WB-106418 Mixer jar spare,,,,120714,21729,1774688520,
pay_MSM87E2390ZE9U,payment,WB-106422,5078500,INR,captured,card,TRUE,Payment for WB-106422 Copper water bottle,,,,101570,18283,1774720380,
pay_C1T3C4BZESXYAF,payment,WB-106442,3650004,INR,captured,card,TRUE,Payment for WB-106442 Mixer jar spare,,,,73000,13140,1774729740,
pay_XTWFQ7BWP626LX,payment,WB-106504,1981400,INR,captured,emi,TRUE,Payment for WB-106504 Coir door mat,,,,39628,7133,1774714500,
pay_46R5KYA7VXY99Y,payment,WB-106586,265514,INR,captured,card,TRUE,Payment for WB-106586 Rubber foot mat,,,,5310,956,1774718640,
pay_LKPVUYCAXS1VYS,payment,WB-106634,6527339,INR,captured,wallet,TRUE,Payment for WB-106634 Mixer jar spare,,,,130547,23498,1774686180,
pay_9T4KCH185F63ZZ,payment,WB-107210,5663800,INR,captured,wallet,TRUE,Payment for WB-107210 Copper water bottle,,,,113276,20390,1774710960,
pay_QZGB5K937JAQMT,payment,WB-107387,394500,INR,captured,card,TRUE,Payment for WB-107387 Rubber foot mat,,,,7890,1420,1774694760,
pay_6LNGJ8P09HV632,payment,WB-107388,4351600,INR,captured,netbanking,TRUE,Payment for WB-107388 Coir door mat,,,,87032,15666,1774724280,
pay_S0E51GWFY3B9SH,payment,WB-107517,1660400,INR,captured,emi,TRUE,Payment for WB-107517 Rubber foot mat,,,,33208,5977,1774694580,
pay_WT1A2AQVE8ZS7C,payment,WB-107744,422928,INR,captured,emi,TRUE,Payment for WB-107744 Rubber foot mat,,,,8459,1523,1774710720,
pay_G8Q1L2862BX915,payment,WB-108094,9138600,INR,captured,netbanking,TRUE,Payment for WB-108094 Rubber foot mat,,,,182772,32899,1774692540,
pay_DH2NUR2QCXC5B5,payment,WB-108120,8963200,INR,captured,upi,TRUE,Payment for WB-108120 Copper water bottle,,,,179264,32268,1774718160,
pay_H1PZ6PPSBT126F,payment,WB-108145,3248023,INR,captured,card,TRUE,Payment for WB-108145 Steel tiffin carrier,,,,64960,11693,1774710420,
pay_E3DZ5YZ59LPQUE,payment,WB-108181,7856616,INR,captured,netbanking,TRUE,Payment for WB-108181 Steel tiffin carrier,,,,157132,28284,1774704900,
pay_B2WK7A21MNKXG7,payment,WB-108183,4884200,INR,captured,upi,TRUE,Payment for WB-108183 Trolley bag 24 inch,,,,97684,17583,1774709220,
pay_86E30EZ15CNF2M,payment,WB-108268,2114438,INR,captured,emi,TRUE,Payment for WB-108268 Mixer jar spare,,,,42289,7612,1774712940,
pay_H31G2LXXSXW6JM,payment,WB-108437,7563500,INR,captured,card,TRUE,Payment for WB-108437 Coir door mat,,,,151270,27229,1774705620,
pay_12XXVU3P7Y2QQH,payment,WB-108617,3060200,INR,captured,upi,TRUE,Payment for WB-108617 Steel tiffin carrier,,,,61204,11017,1774711200,
pay_M80VKK7UZN5KA6,payment,WB-108842,3465684,INR,captured,netbanking,TRUE,Payment for WB-108842 Trolley bag 24 inch,,,,69314,12477,1774703460,
pay_R4R2LJN3RT8N8B,payment,WB-108939,4491992,INR,captured,emi,TRUE,Payment for WB-108939 Coir door mat,,,,89840,16171,1774713420,
pay_BUF0ZLGZMB5M4Y,payment,WB-109180,2455633,INR,captured,netbanking,TRUE,Payment for WB-109180 Copper water bottle,,,,49113,8840,1774728840,
pay_XCQ0NBPN2Y6ETB,payment,WB-109466,4220811,INR,captured,wallet,TRUE,Payment for WB-109466 Trolley bag 24 inch,,,,84416,15195,1774711020,
pay_6MK7SE56NCMZR5,payment,WB-109608,3224299,INR,captured,upi,TRUE,Payment for WB-109608 Copper water bottle,,,,64486,11607,1774726980,
pay_DBBWTUAUDJWCUV,payment,WB-109780,7119172,INR,captured,netbanking,TRUE,Payment for WB-109780 Coir door mat,,,,142383,25629,1774714080,
pay_V9J6GCFUXU39JK,payment,WB-109926,8067400,INR,captured,emi,TRUE,Payment for WB-109926 Steel tiffin carrier,,,,161348,29043,1774720140,
pay_X3REXR6J8038PD,payment,WB-109972,2730600,INR,captured,netbanking,TRUE,Payment for WB-109972 Trolley bag 24 inch,,,,54612,9830,1774712760,
pay_NAZWXCWLC19U1W,payment,WB-104439,1443921,INR,captured,emi,TRUE,Payment for WB-104439 Trolley bag 24 inch,,,,28878,5198,1774782600,
pay_M0K1Z3R1JYFPZD,payment,WB-104658,4716081,INR,captured,card,TRUE,Payment for WB-104658 Trolley bag 24 inch,,,,94322,16978,1774772100,
pay_29U9KKY9P3VKX4,payment,WB-104661,8992641,INR,captured,netbanking,TRUE,Payment for WB-104661 Trolley bag 24 inch,,,,179853,32374,1774782060,
pay_VNN1KAAD35WWQF,payment,WB-104974,8062255,INR,captured,upi,TRUE,Payment for WB-104974 Rubber foot mat,,,,161245,29024,1774779180,
pay_UTBAK3WJ44ZY8K,payment,WB-105119,3741800,INR,captured,wallet,TRUE,Payment for WB-105119 Mixer jar spare,,,,74836,13470,1774800600,
pay_MLUGXKJG5E329H,payment,WB-105130,1453209,INR,captured,upi,TRUE,Payment for WB-105130 Coir door mat,,,,29064,5232,1774785900,
pay_FDEVDTXJ42VP5P,payment,WB-105364,8524240,INR,captured,upi,TRUE,Payment for WB-105364 Rubber foot mat,,,,170485,30687,1774816200,
pay_AP6T66W4WXP7QS,payment,WB-105466,4318100,INR,captured,netbanking,TRUE,Payment for WB-105466 Coir door mat,,,,86362,15545,1774800060,
pay_P123RVZG1WDL4T,payment,WB-105516,7716853,INR,captured,wallet,TRUE,Payment for WB-105516 Mixer jar spare,,,,154337,27781,1774797840,
pay_1TJ2BZ5EP3TXB9,payment,WB-105769,1920000,INR,captured,card,TRUE,Payment for WB-105769 Copper water bottle,,,,38400,6912,1774812720,
pay_C0DQQRRJQ0NWPD,payment,WB-105772,7494907,INR,captured,emi,TRUE,Payment for WB-105772 Steel tiffin carrier,,,,149898,26982,1774803060,
pay_C40XEESX5THJ2U,payment,WB-105792,4806000,INR,captured,card,TRUE,Payment for WB-105792 Mixer jar spare,,,,96120,17302,1774780320,
pay_VNTABMDKR9MNQT,payment,WB-105895,8522307,INR,captured,wallet,TRUE,Payment for WB-105895 Coir door mat,,,,170446,30680,1774803720,
pay_1FH4VEA8MF1QS8,payment,WB-105946,3633900,INR,captured,emi,TRUE,Payment for WB-105946 Coir door mat,,,,72678,13082,1774817400,
pay_UTRGZUA80EJTC8,payment,WB-106269,7610320,INR,captured,wallet,TRUE,Payment for WB-106269 Copper water bottle,,,,152206,27397,1774813740,
pay_MJTP6MGCDZTM1N,payment,WB-106675,6894809,INR,captured,wallet,TRUE,Payment for WB-106675 Steel tiffin carrier,,,,137896,24821,1774776540,
pay_R779GGDSHEDRQW,payment,WB-106717,4669900,INR,captured,emi,TRUE,Payment for WB-106717 Rubber foot mat,,,,93398,16812,1774796580,
pay_F8DVEJ9YY7YYME,payment,WB-106763,1363200,INR,captured,upi,TRUE,Payment for WB-106763 Mixer jar spare,,,,27264,4908,1774780860,
pay_0MF00GUPEG7ZBD,payment,WB-106989,6534900,INR,captured,emi,TRUE,Payment for WB-106989 Trolley bag 24 inch,,,,130698,23526,1774775040,
pay_C9T74U1T9XSW0A,payment,WB-107072,6802400,INR,captured,emi,TRUE,Payment for WB-107072 Copper water bottle,,,,136048,24489,1774800060,
pay_QER4GT33L1AWKE,payment,WB-107269,4971789,INR,captured,upi,TRUE,Payment for WB-107269 Coir door mat,,,,99436,17898,1774771500,
pay_5LSHQYBSJQDTK3,payment,WB-107370,1351700,INR,captured,upi,TRUE,Payment for WB-107370 Steel tiffin carrier,,,,27034,4866,1774814160,
pay_BPY4JB4VXK3H5B,payment,WB-107528,2022600,INR,captured,netbanking,TRUE,Payment for WB-107528 Copper water bottle,,,,40452,7281,1774785840,
pay_NLKLXGK4T47DYX,payment,WB-107548,2624360,INR,captured,wallet,TRUE,Payment for WB-107548 Mixer jar spare,,,,52487,9448,1774776780,
pay_N88TTFP2NRZ2QE,payment,WB-107703,5261250,INR,captured,upi,TRUE,Payment for WB-107703 Mixer jar spare,,,,105225,18940,1774815060,
pay_GVU2YSNJHFAKWM,payment,WB-108030,7196600,INR,captured,netbanking,TRUE,Payment for WB-108030 Trolley bag 24 inch,,,,143932,25908,1774794240,
pay_TJ8PZJCX4TS0PC,payment,WB-108072,2518213,INR,captured,upi,TRUE,Payment for WB-108072 Copper water bottle,,,,50364,9066,1774801680,
pay_S5CL54JUP0RSTF,payment,WB-108273,7836100,INR,captured,netbanking,TRUE,Payment for WB-108273 Rubber foot mat,,,,156722,28210,1774815360,
pay_PENHCP683WV8BZ,payment,WB-108425,2547500,INR,captured,card,TRUE,Payment for WB-108425 Coir door mat,,,,50950,9171,1774792860,
pay_CTP3E2NK55GNSJ,payment,WB-108557,419693,INR,captured,netbanking,TRUE,Payment for WB-108557 Trolley bag 24 inch,,,,8394,1511,1774771440,
pay_1LR3WX5A8KNL3G,payment,WB-108579,5640100,INR,captured,netbanking,TRUE,Payment for WB-108579 Rubber foot mat,,,,112802,20304,1774777980,
pay_CAREYFCQRC0NMD,payment,WB-108690,4736790,INR,captured,upi,TRUE,Payment for WB-108690 Steel tiffin carrier,,,,94736,17052,1774802880,
pay_L2MQ67ARKZY9FV,payment,WB-108909,5007400,INR,captured,emi,TRUE,Payment for WB-108909 Rubber foot mat,,,,100148,18027,1774788240,
pay_3SKY1XA6KAV29F,payment,WB-109134,30600,INR,captured,netbanking,TRUE,Payment for WB-109134 Copper water bottle,,,,612,110,1774782780,
pay_2A5ALQV52FNE4K,payment,WB-109308,4924100,INR,captured,netbanking,TRUE,Payment for WB-109308 Steel tiffin carrier,,,,98482,17727,1774817760,
pay_DDRQEHDD1CLD09,payment,WB-109515,5358004,INR,captured,card,TRUE,Payment for WB-109515 Coir door mat,,,,107160,19289,1774779240,
pay_ZZQH3VMDHPDKFK,payment,WB-109766,5810200,INR,captured,upi,TRUE,Payment for WB-109766 Mixer jar spare,,,,116204,20917,1774789080,
pay_A1MTADU9CHTWQW,payment,WB-109784,5998400,INR,captured,emi,TRUE,Payment for WB-109784 Trolley bag 24 inch,,,,119968,21594,1774793700,
pay_2L99NJHQ7KVQXV,payment,WB-109914,1138586,INR,captured,card,TRUE,Payment for WB-109914 Steel tiffin carrier,,,,22772,4099,1774816980,
pay_VE4TYX2GZB7765,payment,WB-104449,5752725,INR,captured,upi,TRUE,Payment for WB-104449 Coir door mat,,,,115054,20710,1774891020,
pay_YCH6YTYG3XFQQY,payment,WB-104856,3990366,INR,captured,wallet,TRUE,Payment for WB-104856 Steel tiffin carrier,,,,79807,14365,1774867860,
pay_DY7EGMXV1WUQUC,payment,WB-104937,2390000,INR,captured,card,TRUE,Payment for WB-104937 Copper water bottle,,,,47800,8604,1774890360,
pay_3DWMHW0B640JKN,payment,WB-104981,1028664,INR,captured,netbanking,TRUE,Payment for WB-104981 Steel tiffin carrier,,,,20573,3703,1774860480,
pay_VZRSNY4WJKGQC7,payment,WB-105057,406700,INR,captured,upi,TRUE,Payment for WB-105057 Mixer jar spare,,,,8134,1464,1774869840,
pay_PS07ZAWRD3UEYE,payment,WB-105110,1697878,INR,captured,wallet,TRUE,Payment for WB-105110 Rubber foot mat,,,,33958,6112,1774860360,
pay_JVE0Y5NPHNM1Y0,payment,WB-105281,5484760,INR,captured,upi,TRUE,Payment for WB-105281 Copper water bottle,,,,109695,19745,1774863840,
pay_5SF121EED05XXV,payment,WB-105493,4977089,INR,captured,card,TRUE,Payment for WB-105493 Coir door mat,,,,99542,17918,1774871580,
pay_18X9EJ93VHN4BQ,payment,WB-105510,7295400,INR,captured,emi,TRUE,Payment for WB-105510 Copper water bottle,,,,145908,26263,1774868640,
pay_4E1M5JHMPVMYBV,payment,WB-105635,5214267,INR,captured,upi,TRUE,Payment for WB-105635 Coir door mat,,,,104285,18771,1774889820,
pay_DUJH2C6H95NDZL,payment,WB-105672,139000,INR,captured,card,TRUE,Payment for WB-105672 Trolley bag 24 inch,,,,2780,500,1774879920,
pay_TCA1SVH8ZAU9B7,payment,WB-106066,2578907,INR,captured,emi,TRUE,Payment for WB-106066 Copper water bottle,,,,51578,9284,1774887420,
pay_5A471DR33J56CT,payment,WB-106203,8088431,INR,captured,emi,TRUE,Payment for WB-106203 Mixer jar spare,,,,161769,29118,1774900020,
pay_RWFECL2G3CQ0LS,payment,WB-106254,4653300,INR,captured,wallet,TRUE,Payment for WB-106254 Steel tiffin carrier,,,,93066,16752,1774867560,
pay_1JZ7RU391V5AFQ,payment,WB-106362,7453719,INR,captured,upi,TRUE,Payment for WB-106362 Steel tiffin carrier,,,,149074,26833,1774857780,
pay_JG6E81SDMYKN9T,payment,WB-106366,6691700,INR,captured,upi,TRUE,Payment for WB-106366 Trolley bag 24 inch,,,,133834,24090,1774865160,
pay_3D7JE2ME6X7703,payment,WB-106529,8300167,INR,captured,netbanking,TRUE,Payment for WB-106529 Copper water bottle,,,,166003,29881,1774887240,
pay_GZ587UL4Q4WN5P,payment,WB-106857,3697100,INR,captured,netbanking,TRUE,Payment for WB-106857 Copper water bottle,,,,73942,13310,1774882320,
pay_GRK6LZWHB4M2S5,payment,WB-106864,2373500,INR,captured,card,TRUE,Payment for WB-106864 Coir door mat,,,,47470,8545,1774878960,
pay_SCSGQH1QY4Y27S,payment,WB-106879,1644500,INR,captured,card,TRUE,Payment for WB-106879 Mixer jar spare,,,,32890,5920,1774876800,
pay_L0MMGX8JWC4E2D,payment,WB-106933,8001300,INR,captured,wallet,TRUE,Payment for WB-106933 Copper water bottle,,,,160026,28805,1774872240,
pay_DE02TSW6Z5KKQ3,payment,WB-107312,5010300,INR,captured,wallet,TRUE,Payment for WB-107312 Rubber foot mat,,,,100206,18037,1774870020,
pay_TD1FW9SCBNKXGW,payment,WB-107814,2706855,INR,captured,wallet,TRUE,Payment for WB-107814 Steel tiffin carrier,,,,54137,9745,1774887540,
pay_NQQJ1ABRALVG7F,payment,WB-107857,4229917,INR,captured,emi,TRUE,Payment for WB-107857 Steel tiffin carrier,,,,84598,15228,1774886280,
pay_W4EVUBM8ZHVTCS,payment,WB-108086,3717800,INR,captured,wallet,TRUE,Payment for WB-108086 Mixer jar spare,,,,74356,13384,1774902240,
pay_7RV1B88K8AC9T9,payment,WB-108144,783400,INR,captured,emi,TRUE,Payment for WB-108144 Trolley bag 24 inch,,,,15668,2820,1774894860,
pay_LBMXYHS1AFZQGL,payment,WB-108207,1413443,INR,captured,emi,TRUE,Payment for WB-108207 Rubber foot mat,,,,28269,5088,1774872360,
pay_R0QXRV57KVYZ53,payment,WB-108240,8108500,INR,captured,card,TRUE,Payment for WB-108240 Coir door mat,,,,162170,29191,1774877400,
pay_2149GQNYNMHXQM,payment,WB-108258,2800200,INR,captured,upi,TRUE,Payment for WB-108258 Rubber foot mat,,,,56004,10081,1774875600,
pay_GV31JE8BQ0CDYV,payment,WB-108348,6291000,INR,captured,card,TRUE,Payment for WB-108348 Rubber foot mat,,,,125820,22648,1774898580,
pay_BESGPDZV2LRLNA,payment,WB-108431,6389758,INR,captured,upi,TRUE,Payment for WB-108431 Rubber foot mat,,,,127795,23003,1774864740,
pay_E92D82Y928TQ8P,payment,WB-108506,3144300,INR,captured,wallet,TRUE,Payment for WB-108506 Rubber foot mat,,,,62886,11319,1774890540,
pay_SS4UZQXRAL5HKE,payment,WB-108541,3438300,INR,captured,wallet,TRUE,Payment for WB-108541 Trolley bag 24 inch,,,,68766,12378,1774879440,
pay_ED3N07P7D6KMTY,payment,WB-109181,3161821,INR,captured,wallet,TRUE,Payment for WB-109181 Coir door mat,,,,63236,11382,1774870620,
pay_BND38BKCXKSPKG,payment,WB-109399,2227705,INR,captured,upi,TRUE,Payment for WB-109399 Mixer jar spare,,,,44554,8020,1774868460,
pay_EZ98LTN7UUBP1U,payment,WB-109458,3228900,INR,captured,emi,TRUE,Payment for WB-109458 Trolley bag 24 inch,,,,64578,11624,1774877760,
pay_AC7XQCQ0PW77HW,payment,WB-109585,8235713,INR,captured,upi,TRUE,Payment for WB-109585 Steel tiffin carrier,,,,164714,29649,1774874160,
pay_3CGSH29L6GAUDK,payment,WB-109719,4527100,INR,captured,netbanking,TRUE,Payment for WB-109719 Trolley bag 24 inch,,,,90542,16298,1774875480,
pay_N3MVC89JV5F6R4,payment,WB-109838,509504,INR,captured,card,TRUE,Payment for WB-109838 Mixer jar spare,,,,10190,1834,1774901520,
pay_60JR5T6H4CPG92,payment,WB-104034,3825723,INR,captured,upi,TRUE,Payment for WB-104034 Steel tiffin carrier,,,,76514,13773,1774986360,
