Txn Id,Merchant Ref No,Payer VPA,Payer Name,Txn Date,Credit Date,Settlement Utr,Txn Amount,MDR,GST,Net Amount,Refund Amount,Status,Remarks
UPI245047121889,GLX-204598,girnar05@ybl,Girnar Pipes and Fittings Pvt Ltd,27/03/2026 13:53,28/03/2026,AXISUPI260328800,"₹5,272.00",₹105.44,₹18.98,"₹5,147.58",,SUCCESS,UPI collect for GLX-204598 Secondary transport recovery
UPI594593880161,GLX-204658,chirag77@okaxis,Chirag Battery House Pvt Ltd,27/03/2026 19:56,28/03/2026,AXISUPI260328600,"₹48,461.00",₹969.22,₹174.46,"₹47,317.32",,SUCCESS,UPI collect for GLX-204658 Machinery hire charges
UPI328145528458,GLX-204892,ambar47@okaxis,Ambar Cold Rooms Pvt Ltd,27/03/2026 10:15,28/03/2026,AXISUPI260328600,"₹5,189.00",₹103.78,₹18.68,"₹5,066.54",,SUCCESS,UPI collect for GLX-204892 Spare kit despatch
UPI884446407201,GLX-204973,yamini27@okhdfcbank,Yamini Home Needs Pvt Ltd,27/03/2026 17:53,28/03/2026,AXISUPI260328250,"₹33,328.50",₹666.57,₹119.98,"₹32,541.95",,SUCCESS,UPI collect for GLX-204973 Secondary transport recovery
UPI872824364278,GLX-205010,anokhi37@okhdfcbank,Anokhi Kitchenware Pvt Ltd,27/03/2026 09:00,28/03/2026,AXISUPI260328400,"₹71,760.00","₹1,435.20",₹258.34,"₹70,066.46",,SUCCESS,UPI collect for GLX-205010 Export documentation recovery
UPI502588820876,GLX-205171,chandravat32@okhdfcbank,Chandravat Metals Private Limited,27/03/2026 13:54,28/03/2026,AXISUPI260328862,"₹12,697.62",₹253.95,₹45.71,"₹12,397.96",,SUCCESS,UPI collect for GLX-205171 Bulk despatch schedule A
UPI507508807372,GLX-205240,tanmay36@okicici,Tanmay Toolroom Private Limited,27/03/2026 18:27,29/03/2026,AXISUPI260329941,"₹21,500.41",₹430.01,₹77.40,"₹15,618.00","₹5,375.00",SUCCESS,UPI collect for GLX-205240 Packaging material supply
UPI927311819951,GLX-205306,suvarna23@okaxis,Suvarna Weaves LLP,27/03/2026 09:18,28/03/2026,AXISUPI260328222,"₹14,518.22",₹290.36,₹52.26,"₹14,175.60",,SUCCESS,UPI collect for GLX-205306 Rework charges billed
UPI976627593253,GLX-205720,kalanjali40@okaxis,Kalanjali Crafts Pvt Ltd,27/03/2026 09:10,28/03/2026,AXISUPI260328600,"₹11,912.00",₹238.24,₹42.88,"₹11,630.88",,SUCCESS,UPI collect for GLX-205720 Job work conversion charges
UPI632093247840,GLX-205721,sitara72@okaxis,Sitara Packaging Solutions Pvt Ltd,27/03/2026 08:15,28/03/2026,AXISUPI260328300,"₹19,424.00",₹388.48,₹69.93,"₹18,965.59",,SUCCESS,UPI collect for GLX-205721 Warehouse handling recovery
UPI721729090057,GLX-206016,tarangini14@okaxis,Tarangini Prints LLP,27/03/2026 17:33,28/03/2026,AXISUPI260328300,"₹78,995.00","₹1,579.90",₹284.38,"₹77,130.72",,SUCCESS,UPI collect for GLX-206016 Design retainer billing
UPI635738184825,GLX-206050,ojas10@okhdfcbank,Ojas Lighting Private Limited,27/03/2026 08:09,28/03/2026,AXISUPI260328400,"₹45,561.00",₹911.22,₹164.02,"₹44,485.76",,SUCCESS,UPI collect for GLX-206050 Palletisation charges
UPI992149841297,GLX-207236,shubhankar00@okhdfcbank,Shubhankar Electricals LLP,27/03/2026 14:27,28/03/2026,AXISUPI260328154,"₹37,521.54",₹750.43,₹135.08,"₹36,537.49",,SUCCESS,UPI collect for GLX-207236 Mould development charges
UPI981743721480,GLX-207589,kesari36@okhdfcbank,Kesari Handlooms Pvt Ltd,27/03/2026 16:32,28/03/2026,AXISUPI260328700,"₹37,842.00",₹756.84,₹136.23,"₹36,948.93",,SUCCESS,UPI collect for GLX-207589 Annual maintenance billing
UPI898171304559,GLX-207659,sohrab07@ybl,Sohrab Auto Spares LLP,27/03/2026 11:16,28/03/2026,AXISUPI260328200,"₹11,125.00",₹222.50,₹40.05,"₹10,862.45",,SUCCESS,UPI collect for GLX-207659 Consignment despatch
UPI770529783452,GLX-207780,marudhar31@ybl,Marudhar Furnishings LLP,27/03/2026 12:04,28/03/2026,AXISUPI260328338,"₹79,958.38","₹1,599.17",₹287.85,"₹78,071.36",,SUCCESS,UPI collect for GLX-207780 Labelling job billing
UPI620188309719,GLX-207936,utsav86@okicici,Utsav Bakers LLP,27/03/2026 15:26,29/03/2026,AXISUPI260329509,"₹45,454.09",₹909.08,₹163.63,"₹44,381.38",,SUCCESS,UPI collect for GLX-207936 Scrap sale realisation
UPI940087767497,GLX-208149,bhoomi69@ybl,Bhoomi Tiles and Sanitary LLP,27/03/2026 15:03,28/03/2026,AXISUPI260328500,"₹80,824.00","₹1,616.48",₹290.97,"₹78,916.55",,SUCCESS,UPI collect for GLX-208149 Tooling amortisation billing
UPI376847392468,GLX-208181,sanchit95@ybl,Sanchit Hardware Depot Pvt Ltd,27/03/2026 10:58,28/03/2026,AXISUPI260328200,"₹25,381.00",₹507.62,₹91.37,"₹24,782.01",,SUCCESS,UPI collect for GLX-208181 Site erection charges
UPI420585422356,GLX-208442,jashan75@ybl,Jashan Sports Goods Pvt Ltd,27/03/2026 12:49,28/03/2026,AXISUPI260328500,"₹34,654.00",₹693.08,₹124.75,"₹33,836.17",,SUCCESS,UPI collect for GLX-208442 Contract manufacturing charges
UPI622789663548,GLX-208550,devgiri53@ybl,Devgiri Paints LLP,27/03/2026 14:25,28/03/2026,AXISUPI260328908,"₹57,536.08","₹1,150.72",₹207.13,"₹56,178.23",,SUCCESS,UPI collect for GLX-208550 Annual maintenance billing
UPI622577707144,GLX-209030,palashwood96@okhdfcbank,Palashwood Interiors Pvt Ltd,27/03/2026 12:09,28/03/2026,AXISUPI260328100,"₹80,154.00","₹1,603.08",₹288.55,"₹78,262.37",,SUCCESS,UPI collect for GLX-209030 Bulk despatch schedule B
UPI909066839579,GLX-209298,nirvaan65@okhdfcbank,Nirvaan Agro Mills Pvt Ltd,27/03/2026 20:41,28/03/2026,AXISUPI260328700,"₹44,286.00",₹885.72,₹159.43,"₹43,240.85",,SUCCESS,UPI collect for GLX-209298 Sample despatch billing
UPI208304162172,GLX-209331,vindhya83@okaxis,Vindhya Plastics Private Limited,27/03/2026 11:51,28/03/2026,AXISUPI260328894,"₹23,632.94",₹472.66,₹85.08,"₹23,075.20",,SUCCESS,UPI collect for GLX-209331 Freight recovery billing
UPI266617421104,GLX-209359,rukmini35@ybl,Rukmini Provisions Private Limited,27/03/2026 08:58,28/03/2026,AXISUPI260328800,"₹89,575.00","₹1,791.50",₹322.47,"₹87,461.03",,SUCCESS,UPI collect for GLX-209359 Testing and calibration charges
UPI665160789255,GLX-209390,bhavani17@ybl,Bhavani Steel Trading Pvt Ltd,27/03/2026 17:49,28/03/2026,AXISUPI260328200,"₹82,585.00","₹1,651.70",₹297.31,"₹80,635.99",,SUCCESS,UPI collect for GLX-209390 Trial batch supply
UPI742071505262,UPI/WB105204/COLL,kesari90@okaxis,Kesari Handlooms Pvt Ltd,27/03/2026 16:01,29/03/2026,AXISUPI260329900,"₹19,430.00",₹388.60,₹69.95,"₹18,971.45",,SUCCESS,Handloom fabric bulk consignment collect
UPI438247681084,GLX-204062,vaayu40@okhdfcbank,Vaayu Organics Private Limited,28/03/2026 17:36,29/03/2026,AXISUPI260329100,"₹64,971.00","₹1,299.42",₹233.90,"₹63,437.68",,SUCCESS,UPI collect for GLX-204062 Testing and calibration charges
UPI506173414779,GLX-204090,girnar07@okhdfcbank,Girnar Pipes and Fittings Pvt Ltd,28/03/2026 19:55,29/03/2026,AXISUPI260329700,"₹25,287.00",₹505.74,₹91.03,"₹24,690.23",,SUCCESS,UPI collect for GLX-204090 Export documentation recovery
UPI896277661233,GLX-204871,anokhi49@ybl,Anokhi Kitchenware Pvt Ltd,28/03/2026 19:41,29/03/2026,AXISUPI260329758,"₹68,091.58","₹1,361.83",₹245.13,"₹66,484.62",,SUCCESS,UPI collect for GLX-204871 Secondary transport recovery
UPI962085338499,GLX-204997,sohrab88@oksbi,Sohrab Auto Spares LLP,28/03/2026 15:37,30/03/2026,AXISUPI260330231,"₹77,716.31","₹1,554.33",₹279.78,"₹75,882.20",,SUCCESS,UPI collect for GLX-204997 Bulk despatch schedule A
UPI467045051215,GLX-205012,ekansh38@okhdfcbank,Ekansh Glassworks Private Limited,28/03/2026 14:56,29/03/2026,AXISUPI260329292,"₹64,099.92","₹1,282.00",₹230.76,"₹62,587.16",,SUCCESS,UPI collect for GLX-205012 Rework charges billed
UPI550661415111,GLX-205364,bhavani74@okaxis,Bhavani Steel Trading Pvt Ltd,28/03/2026 19:11,29/03/2026,AXISUPI260329906,"₹14,993.06",₹299.86,₹53.97,"₹14,639.23",,SUCCESS,UPI collect for GLX-205364 Tooling amortisation billing
UPI354214451748,GLX-205973,suvarna69@okhdfcbank,Suvarna Weaves LLP,28/03/2026 20:41,29/03/2026,AXISUPI260329700,"₹34,458.00",₹689.16,₹124.05,"₹33,644.79",,SUCCESS,UPI collect for GLX-205973 Labelling job billing
UPI117695920070,GLX-206048,vindhya43@okicici,Vindhya Plastics Private Limited,28/03/2026 20:51,30/03/2026,AXISUPI260330293,"₹32,446.93",₹648.94,₹116.81,"₹31,681.18",,SUCCESS,UPI collect for GLX-206048 Annual maintenance billing
UPI609383898130,GLX-206222,shubhankar38@okicici,Shubhankar Electricals LLP,28/03/2026 08:28,30/03/2026,AXISUPI260330467,"₹13,926.67",₹278.53,₹50.14,"₹13,598.00",,SUCCESS,UPI collect for GLX-206222 Machinery hire charges
UPI579740687792,GLX-206738,sitara53@okaxis,Sitara Packaging Solutions Pvt Ltd,28/03/2026 13:25,29/03/2026,AXISUPI260329246,"₹10,252.46",₹205.05,₹36.91,"₹10,010.50",,SUCCESS,UPI collect for GLX-206738 Spare kit despatch
UPI883979176930,GLX-207361,sanchit36@okaxis,Sanchit Hardware Depot Pvt Ltd,28/03/2026 12:45,29/03/2026,AXISUPI260329510,"₹65,128.10","₹1,302.56",₹234.46,"₹63,591.08",,SUCCESS,UPI collect for GLX-207361 Job work conversion charges
UPI265300939807,GLX-207482,jashan13@okicici,Jashan Sports Goods Pvt Ltd,28/03/2026 12:26,30/03/2026,AXISUPI260330803,"₹20,923.03",₹418.46,₹75.32,"₹20,429.25",,SUCCESS,UPI collect for GLX-207482 Bulk despatch schedule B
UPI574291687124,GLX-207515,nirvaan73@okhdfcbank,Nirvaan Agro Mills Pvt Ltd,28/03/2026 19:16,29/03/2026,AXISUPI260329730,"₹12,786.30",₹255.73,₹46.03,"₹12,484.54",,SUCCESS,UPI collect for GLX-207515 Palletisation charges
UPI536596825077,GLX-208423,naaz11@ybl,Naaz Fabrics Private Limited,28/03/2026 16:43,29/03/2026,AXISUPI260329848,"₹77,038.48","₹1,540.77",₹277.34,"₹75,220.37",,SUCCESS,UPI collect for GLX-208423 Packaging material supply
UPI434993410374,GLX-208639,madhuban48@ybl,Madhuban Nurseries Pvt Ltd,28/03/2026 08:26,29/03/2026,AXISUPI260329800,"₹52,396.00","₹1,047.92",₹188.63,"₹51,159.45",,SUCCESS,UPI collect for GLX-208639 Sample despatch billing
UPI145247140447,GLX-208682,neelkanth18@okaxis,Neelkanth Ceramics Pvt Ltd,28/03/2026 17:20,29/03/2026,AXISUPI260329300,"₹71,786.00","₹1,435.72",₹258.43,"₹70,091.85",,SUCCESS,UPI collect for GLX-208682 Mould development charges
UPI339747431210,GLX-208775,barkat42@ybl,Barkat Stationers Private Limited,28/03/2026 09:09,29/03/2026,AXISUPI260329644,"₹93,281.44","₹1,865.63",₹335.81,"₹91,080.00",,SUCCESS,UPI collect for GLX-208775 Trial batch supply
UPI375769124866,GLX-209036,chirag86@ybl,Chirag Battery House Pvt Ltd,28/03/2026 15:49,29/03/2026,AXISUPI260329200,"₹15,193.00",₹303.86,₹54.69,"₹14,834.45",,SUCCESS,UPI collect for GLX-209036 Mould development charges
UPI468314021063,GLX-209069,chandravat44@okicici,Chandravat Metals Private Limited,28/03/2026 13:20,30/03/2026,AXISUPI260330251,"₹34,174.51",₹683.49,₹123.03,"₹33,367.99",,SUCCESS,UPI collect for GLX-209069 Consignment despatch
UPI228105017327,GLX-209540,meghdoot12@ybl,Meghdoot Packaging LLP,28/03/2026 20:21,29/03/2026,AXISUPI260329800,"₹50,929.00","₹1,018.58",₹183.34,"₹49,727.08",,SUCCESS,UPI collect for GLX-209540 Site erection charges
UPI892654710405,GLX-209570,rukmini05@oksbi,Rukmini Provisions Private Limited,28/03/2026 14:28,30/03/2026,AXISUPI260330411,"₹47,334.11",₹946.68,₹170.40,"₹46,217.03",,SUCCESS,UPI collect for GLX-209570 Scrap sale realisation
UPI498257368890,GLX-209585,ranjeet92@okhdfcbank,Ranjeet Timber Depot Pvt Ltd,28/03/2026 20:26,29/03/2026,AXISUPI260329808,"₹66,085.08","₹1,321.70",₹237.91,"₹64,525.47",,SUCCESS,UPI collect for GLX-209585 Warehouse handling recovery
UPI621652919436,GLX-209610,kaveri20@oksbi,Kaveri Rubber Works Pvt Ltd,28/03/2026 12:41,30/03/2026,AXISUPI260330699,"₹4,856.99",₹97.14,₹17.49,"₹4,742.36",,SUCCESS,UPI collect for GLX-209610 Contract manufacturing charges
UPI261643010443,GLX-209713,prithvi56@oksbi,Prithvi Seeds and Feeds Pvt Ltd,28/03/2026 09:50,30/03/2026,AXISUPI260330399,"₹58,412.99","₹1,168.26",₹210.29,"₹56,942.45",,SUCCESS,UPI collect for GLX-209713 Consignment despatch
UPI291992954886,GLX-209815,devgiri88@ybl,Devgiri Paints LLP,28/03/2026 17:16,29/03/2026,AXISUPI260329500,"₹8,824.00",₹176.48,₹31.77,"₹8,615.75",,SUCCESS,UPI collect for GLX-209815 Freight recovery billing
UPI734110613835,GLX-209850,tanmay89@okhdfcbank,Tanmay Toolroom Private Limited,28/03/2026 08:00,29/03/2026,AXISUPI260329700,"₹72,618.00","₹1,452.36",₹261.42,"₹70,904.22",,SUCCESS,UPI collect for GLX-209850 Design retainer billing
UPI560344200163,GLX-204157,ambar84@okhdfcbank,Ambar Cold Rooms Pvt Ltd,29/03/2026 15:22,30/03/2026,AXISUPI260330868,"₹30,625.68",₹612.51,₹110.25,"₹29,902.92",,SUCCESS,UPI collect for GLX-204157 Warehouse handling recovery
UPI656643785041,GLX-204220,madhuban26@ybl,Madhuban Nurseries Pvt Ltd,29/03/2026 16:30,30/03/2026,AXISUPI260330800,"₹26,134.00",₹522.68,₹94.08,"₹25,517.24",,SUCCESS,UPI collect for GLX-204220 Palletisation charges
UPI589820694249,GLX-204249,utsav91@okhdfcbank,Utsav Bakers LLP,29/03/2026 11:01,30/03/2026,AXISUPI260330484,"₹89,598.84","₹1,791.98",₹322.56,"₹87,484.30",,SUCCESS,UPI collect for GLX-204249 Testing and calibration charges
UPI974264700491,GLX-204396,shubhankar10@ybl,Shubhankar Electricals LLP,29/03/2026 16:44,30/03/2026,AXISUPI260330800,"₹62,827.00","₹1,256.54",₹226.18,"₹61,344.28",,SUCCESS,UPI collect for GLX-204396 Mould development charges
UPI957761257154,GLX-205318,meghdoot47@okhdfcbank,Meghdoot Packaging LLP,29/03/2026 13:50,30/03/2026,AXISUPI260330700,"₹64,068.00","₹1,281.36",₹230.64,"₹62,556.00",,SUCCESS,UPI collect for GLX-205318 Job work conversion charges
UPI339095386152,GLX-205488,ojas36@ybl,Ojas Lighting Private Limited,29/03/2026 11:44,30/03/2026,AXISUPI260330200,"₹93,520.00","₹1,870.40",₹336.67,"₹91,312.93",,SUCCESS,UPI collect for GLX-205488 Sample despatch billing
UPI700716608957,GLX-205680,ranjeet25@oksbi,Ranjeet Timber Depot Pvt Ltd,29/03/2026 15:30,31/03/2026,AXISUPI260331981,"₹21,968.81",₹439.38,₹79.09,"₹21,450.34",,SUCCESS,UPI collect for GLX-205680 Spare kit despatch
UPI311686204790,GLX-205821,marudhar79@oksbi,Marudhar Furnishings LLP,29/03/2026 16:23,31/03/2026,AXISUPI260331165,"₹75,600.65","₹1,512.01",₹272.16,"₹73,816.48",,SUCCESS,UPI collect for GLX-205821 Rework charges billed
UPI640107634204,GLX-205845,kaveri04@ybl,Kaveri Rubber Works Pvt Ltd,29/03/2026 08:26,30/03/2026,AXISUPI260330800,"₹81,061.00","₹1,621.22",₹291.82,"₹79,147.96",,SUCCESS,UPI collect for GLX-205845 Bulk despatch schedule B
UPI695481577533,GLX-206008,kesari34@okhdfcbank,Kesari Handlooms Pvt Ltd,29/03/2026 11:50,30/03/2026,AXISUPI260330400,"₹12,783.00",₹255.66,₹46.02,"₹12,481.32",,SUCCESS,UPI collect for GLX-206008 Freight recovery billing
UPI647541036126,GLX-206795,vaayu73@oksbi,Vaayu Organics Private Limited,29/03/2026 10:10,31/03/2026,AXISUPI260331951,"₹60,794.51","₹1,215.89",₹218.86,"₹59,359.76",,SUCCESS,UPI collect for GLX-206795 Scrap sale realisation
UPI376196557889,GLX-206958,ekansh86@ybl,Ekansh Glassworks Private Limited,29/03/2026 17:12,30/03/2026,AXISUPI260330200,"₹33,526.00",₹670.52,₹120.69,"₹32,734.79",,SUCCESS,UPI collect for GLX-206958 Labelling job billing
UPI358001181332,GLX-207184,girnar02@okhdfcbank,Girnar Pipes and Fittings Pvt Ltd,29/03/2026 13:36,30/03/2026,AXISUPI260330700,"₹18,366.00",₹367.32,₹66.12,"₹17,932.56",,SUCCESS,UPI collect for GLX-207184 Secondary transport recovery
UPI310752019229,GLX-207529,naaz52@okhdfcbank,Naaz Fabrics Private Limited,29/03/2026 10:23,30/03/2026,AXISUPI260330820,"₹81,232.20","₹1,624.64",₹292.44,"₹79,315.12",,SUCCESS,UPI collect for GLX-207529 Design retainer billing
UPI129791610054,GLX-207748,tarangini18@ybl,Tarangini Prints LLP,29/03/2026 12:44,30/03/2026,AXISUPI260330800,"₹9,124.00",₹182.48,₹32.85,"₹8,908.67",,SUCCESS,UPI collect for GLX-207748 Packaging material supply
UPI171944120925,GLX-208021,neelkanth71@oksbi,Neelkanth Ceramics Pvt Ltd,29/03/2026 20:20,31/03/2026,AXISUPI260331609,"₹46,904.09",₹938.08,₹168.85,"₹45,797.16",,SUCCESS,UPI collect for GLX-208021 Machinery hire charges
UPI708325669349,GLX-208050,sohrab36@okaxis,Sohrab Auto Spares LLP,29/03/2026 08:06,30/03/2026,AXISUPI260330600,"₹11,264.00",₹225.28,₹40.55,"₹10,998.17",,SUCCESS,UPI collect for GLX-208050 Consignment despatch
UPI958478596081,GLX-208238,barkat51@okhdfcbank,Barkat Stationers Private Limited,29/03/2026 09:58,30/03/2026,AXISUPI260330442,"₹39,288.42",₹785.77,₹141.44,"₹38,361.21",,SUCCESS,UPI collect for GLX-208238 Tooling amortisation billing
UPI775887131193,GLX-208414,yamini40@okaxis,Yamini Home Needs Pvt Ltd,29/03/2026 16:24,30/03/2026,AXISUPI260330600,"₹77,387.00","₹1,547.74",₹278.59,"₹75,560.67",,SUCCESS,UPI collect for GLX-208414 Export documentation recovery
UPI528733982461,GLX-208860,prithvi84@ybl,Prithvi Seeds and Feeds Pvt Ltd,29/03/2026 17:40,30/03/2026,AXISUPI260330800,"₹6,721.00",₹134.42,₹24.20,"₹6,562.38",,SUCCESS,UPI collect for GLX-208860 Bulk despatch schedule A
UPI391262267449,GLX-209020,kalanjali92@okaxis,Kalanjali Crafts Pvt Ltd,29/03/2026 17:33,30/03/2026,AXISUPI260330300,"₹46,235.00",₹924.70,₹166.45,"₹45,143.85",,SUCCESS,UPI collect for GLX-209020 Site erection charges
UPI674663088211,GLX-209027,palashwood25@okkotak,Palashwood Interiors Pvt Ltd,29/03/2026 17:26,31/03/2026,AXISUPI260331379,"₹67,106.79","₹1,342.14",₹241.59,"₹65,523.06",,SUCCESS,UPI collect for GLX-209027 Contract manufacturing charges
UPI484206505771,GLX-209035,devgiri86@okhdfcbank,Devgiri Paints LLP,29/03/2026 11:24,30/03/2026,AXISUPI260330472,"₹11,289.72",₹225.79,₹40.64,"₹11,023.29",,SUCCESS,UPI collect for GLX-209035 Annual maintenance billing
UPI274978183368,GLX-209104,sitara80@okhdfcbank,Sitara Packaging Solutions Pvt Ltd,29/03/2026 12:09,30/03/2026,AXISUPI260330400,"₹66,504.00","₹1,330.08",₹239.41,"₹64,934.51",,SUCCESS,UPI collect for GLX-209104 Warehouse handling recovery
UPI393498465489,GLX-209504,bhoomi89@okicici,Bhoomi Tiles and Sanitary LLP,29/03/2026 13:13,31/03/2026,AXISUPI260331269,"₹26,326.69",₹526.53,₹94.78,"₹25,705.38",,SUCCESS,UPI collect for GLX-209504 Trial batch supply
UPI309570310615,GLX-204296,chandravat36@okkotak,Chandravat Metals Private Limited,30/03/2026 15:56,01/04/2026,AXISUPI260401409,"₹17,760.09",₹355.20,₹63.94,"₹17,340.95",,SUCCESS,UPI collect for GLX-204296 Bulk despatch schedule A
UPI903985200335,GLX-204471,marudhar42@ybl,Marudhar Furnishings LLP,30/03/2026 11:06,31/03/2026,AXISUPI260331308,"₹46,442.08",₹928.84,₹167.19,"₹45,346.05",,SUCCESS,UPI collect for GLX-204471 Labelling job billing
UPI364212822960,GLX-204930,chirag94@ybl,Chirag Battery House Pvt Ltd,30/03/2026 19:40,31/03/2026,AXISUPI260331800,"₹38,896.00",₹777.92,₹140.03,"₹37,978.05",,SUCCESS,UPI collect for GLX-204930 Machinery hire charges
UPI431861229381,GLX-204950,kesari37@okhdfcbank,Kesari Handlooms Pvt Ltd,30/03/2026 13:27,31/03/2026,AXISUPI260331400,"₹21,126.00",₹422.52,₹76.05,"₹20,627.43",,SUCCESS,UPI collect for GLX-204950 Annual maintenance billing
UPI700002333107,GLX-204985,ambar35@oksbi,Ambar Cold Rooms Pvt Ltd,30/03/2026 20:27,01/04/2026,AXISUPI260401459,"₹1,641.59",₹32.83,₹5.91,"₹1,602.85",,SUCCESS,UPI collect for GLX-204985 Spare kit despatch
UPI733328057790,GLX-205068,tarangini84@okaxis,Tarangini Prints LLP,30/03/2026 10:57,31/03/2026,AXISUPI260331666,"₹69,458.66","₹1,389.17",₹250.05,"₹67,819.44",,SUCCESS,UPI collect for GLX-205068 Design retainer billing
UPI991201239378,GLX-205153,tanmay28@okaxis,Tanmay Toolroom Private Limited,30/03/2026 12:06,31/03/2026,AXISUPI260331300,"₹38,486.00",₹769.72,₹138.55,"₹37,577.73",,SUCCESS,UPI collect for GLX-205153 Packaging material supply
UPI241113871021,GLX-205181,neelkanth05@okaxis,Neelkanth Ceramics Pvt Ltd,30/03/2026 18:10,31/03/2026,AXISUPI260331600,"₹63,860.00","₹1,277.20",₹229.90,"₹62,352.90",,SUCCESS,UPI collect for GLX-205181 Mould development charges
UPI109415750178,GLX-205211,anokhi59@ybl,Anokhi Kitchenware Pvt Ltd,30/03/2026 18:21,31/03/2026,AXISUPI260331500,"₹90,553.00","₹1,811.06",₹325.99,"₹88,415.95",,SUCCESS,UPI collect for GLX-205211 Export documentation recovery
UPI931547762185,GLX-205746,vindhya15@ybl,Vindhya Plastics Private Limited,30/03/2026 09:44,31/03/2026,AXISUPI260331800,"₹61,891.00","₹1,237.82",₹222.81,"₹60,430.37",,SUCCESS,UPI collect for GLX-205746 Freight recovery billing
UPI310192117598,GLX-206067,ojas27@okicici,Ojas Lighting Private Limited,30/03/2026 13:37,01/04/2026,AXISUPI260401581,"₹60,025.81","₹1,200.52",₹216.09,"₹58,609.20",,SUCCESS,UPI collect for GLX-206067 Palletisation charges
UPI414748799098,GLX-206246,suvarna31@ybl,Suvarna Weaves LLP,30/03/2026 15:49,31/03/2026,AXISUPI260331500,"₹17,923.00",₹358.46,₹64.52,"₹17,500.02",,SUCCESS,UPI collect for GLX-206246 Rework charges billed
UPI476595981384,GLX-206503,yamini12@okaxis,Yamini Home Needs Pvt Ltd,30/03/2026 11:10,31/03/2026,AXISUPI260331900,"₹5,048.00",₹100.96,₹18.17,"₹4,928.87",,SUCCESS,UPI collect for GLX-206503 Secondary transport recovery
UPI319967456645,GLX-206768,nirvaan46@okaxis,Nirvaan Agro Mills Pvt Ltd,30/03/2026 18:15,31/03/2026,AXISUPI260331900,"₹22,778.00",₹455.56,₹82.00,"₹22,240.44",,SUCCESS,UPI collect for GLX-206768 Sample despatch billing
UPI867548277824,GLX-207294,bhoomi32@okhdfcbank,Bhoomi Tiles and Sanitary LLP,30/03/2026 09:18,31/03/2026,AXISUPI260331706,"₹76,380.06","₹1,527.60",₹274.97,"₹74,577.49",,SUCCESS,UPI collect for GLX-207294 Tooling amortisation billing
