Posting Date,Document No,Journal,GL Account Code,Cost Centre,External Ref,Customer,Narrative,Debit,Credit,Currency
08-Apr-2026,DOC/2026/208258,SALES,4140-REV-DOM,CC-PNQ-01,GLX-208258,Utsav Bakers LLP,Scrap sale realisation,,79479.73,INR
08-Apr-2026,DOC/2026/208315,SALES,4110-REV-DOM,CC-HYD-01,GLX-208315,Kaveri Rubber Works Pvt Ltd,Contract manufacturing charges,,39378.73,INR
08-Apr-2026,DOC/2026/208693,SALES,4110-REV-DOM,CC-BLR-01,GLX-208693,Madhuban Nurseries Pvt Ltd,Sample despatch billing,,90390.00,INR
08-Apr-2026,DOC/2026/208780,SALES,4120-REV-DOM,CC-HYD-01,GLX-208780,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,43993.00,INR
08-Apr-2026,DOC/2026/208868,SALES,4120-REV-DOM,CC-BLR-01,GLX-208868,Ranjeet Timber Depot Pvt Ltd,Warehouse handling recovery,,10855.33,INR
08-Apr-2026,DOC/2026/209278,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209278,Meghdoot Packaging LLP,Site erection charges,,51354.85,INR
08-Apr-2026,DOC/2026/209421,SALES,4120-REV-DOM,CC-MYS-01,GLX-209421,Prithvi Seeds and Feeds Pvt Ltd,Consignment despatch,,39967.33,INR
08-Apr-2026,DOC/2026/209448,SALES,4140-REV-DOM,CC-PNQ-01,GLX-209448,Yamini Home Needs Pvt Ltd,Secondary transport recovery,,20169.00,INR
08-Apr-2026,DOC/2026/209688,SALES,4140-REV-DOM,CC-HYD-01,GLX-209688,Ojas Lighting Private Limited,Palletisation charges,,49353.63,INR
08-Apr-2026,DOC/2026/209855,SALES,4110-REV-DOM,CC-MYS-01,GLX-209855,Bhavani Steel Trading Pvt Ltd,Tooling amortisation billing,,46722.19,INR
08-Apr-2026,DOC/2026/209914,SALES,4130-REV-DOM,CC-BLR-01,GLX-209914,Kesari Handlooms Pvt Ltd,Annual maintenance billing,,48680.00,INR
08-Apr-2026,DOC/2026/209960,SALES,4110-REV-DOM,CC-HYD-01,GLX-209960,Suvarna Weaves LLP,Labelling job billing,,37818.85,INR
09-Apr-2026,DOC/2026/204323,SALES,4130-REV-DOM,CC-BLR-01,GLX-204323,Utsav Bakers LLP,Testing and calibration charges,,63380.36,INR
09-Apr-2026,DOC/2026/204406,SALES,4140-REV-DOM,CC-PNQ-01,GLX-204406,Palashwood Interiors Pvt Ltd,Contract manufacturing charges,,77709.06,INR
09-Apr-2026,DOC/2026/204853,SALES,4120-REV-DOM,CC-HYD-01,GLX-204853,Kalanjali Crafts Pvt Ltd,Site erection charges,,90283.00,INR
09-Apr-2026,DOC/2026/204870,SALES,4130-REV-DOM,CC-BLR-02,GLX-204870,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,63026.77,INR
09-Apr-2026,DOC/2026/205056,SALES,4120-REV-DOM,CC-HYD-01,GLX-205056,Rukmini Provisions Private Limited,Scrap sale realisation,,20893.21,INR
09-Apr-2026,DOC/2026/205255,SALES,4110-REV-DOM,CC-MYS-01,GLX-205255,Meghdoot Packaging LLP,Job work conversion charges,,78432.00,INR
09-Apr-2026,DOC/2026/205346,SALES,4130-REV-DOM,CC-BLR-02,GLX-205346,Yamini Home Needs Pvt Ltd,Export documentation recovery,,41966.00,INR
09-Apr-2026,DOC/2026/205932,SALES,4160-REV-DOM,CC-BLR-01,GLX-205932,Ekansh Glassworks Private Limited,Labelling job billing,,34775.00,INR
09-Apr-2026,DOC/2026/205936,SALES,4140-REV-DOM,CC-PNQ-01,GLX-205936,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,54609.00,INR
09-Apr-2026,DOC/2026/206028,SALES,4130-REV-DOM,CC-HYD-01,GLX-206028,Bhoomi Tiles and Sanitary LLP,Trial batch supply,,19538.43,INR
09-Apr-2026,DOC/2026/206178,SALES,4160-REV-DOM,CC-BLR-01,GLX-206178,Naaz Fabrics Private Limited,Design retainer billing,,13865.08,INR
09-Apr-2026,DOC/2026/206225,SALES,4150-REV-DOM,CC-BLR-02,GLX-206225,Vindhya Plastics Private Limited,Annual maintenance billing,,6106.00,INR
09-Apr-2026,DOC/2026/206663,SALES,4120-REV-DOM,CC-PNQ-01,GLX-206663,Tanmay Toolroom Private Limited,Design retainer billing,,52339.15,INR
09-Apr-2026,DOC/2026/206833,SALES,4160-REV-DOM,CC-BLR-01,GLX-206833,Jashan Sports Goods Pvt Ltd,Bulk despatch schedule B,,77675.90,INR
09-Apr-2026,DOC/2026/206969,SALES,4120-REV-DOM,CC-HYD-01,GLX-206969,Neelkanth Ceramics Pvt Ltd,Machinery hire charges,,25003.47,INR
09-Apr-2026,DOC/2026/207591,SALES,4150-REV-DOM,CC-HYD-01,GLX-207591,Ranjeet Timber Depot Pvt Ltd,Spare kit despatch,,77368.00,INR
09-Apr-2026,DOC/2026/207632,SALES,4110-REV-DOM,CC-MYS-01,GLX-207632,Chirag Battery House Pvt Ltd,Mould development charges,,14682.74,INR
09-Apr-2026,DOC/2026/207869,SALES,4150-REV-DOM,CC-BLR-01,GLX-207869,Kesari Handlooms Pvt Ltd,Freight recovery billing,,59410.38,INR
09-Apr-2026,DOC/2026/208805,SALES,4160-REV-DOM,CC-PNQ-01,GLX-208805,Barkat Stationers Private Limited,Tooling amortisation billing,,29519.00,INR
09-Apr-2026,DOC/2026/209292,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209292,Marudhar Furnishings LLP,Rework charges billed,,69834.00,INR
09-Apr-2026,DOC/2026/209381,SALES,4150-REV-DOM,CC-HYD-01,GLX-209381,Tarangini Prints LLP,Packaging material supply,,59878.45,INR
09-Apr-2026,DOC/2026/209461,SALES,4120-REV-DOM,CC-MYS-01,GLX-209461,Nirvaan Agro Mills Pvt Ltd,Palletisation charges,,51997.00,INR
09-Apr-2026,DOC/2026/209692,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209692,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,72624.86,INR
09-Apr-2026,DOC/2026/209751,SALES,4110-REV-DOM,CC-HYD-01,GLX-209751,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,47748.98,INR
09-Apr-2026,DOC/2026/209764,SALES,4150-REV-DOM,CC-HYD-01,GLX-209764,Ojas Lighting Private Limited,Sample despatch billing,,13588.00,INR
09-Apr-2026,DOC/2026/209982,SALES,4130-REV-DOM,CC-PNQ-01,GLX-209982,Chandravat Metals Private Limited,Consignment despatch,,73754.67,INR
10-Apr-2026,DOC/2026/204346,SALES,4140-REV-DOM,CC-BLR-02,GLX-204346,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,35001.95,INR
10-Apr-2026,DOC/2026/204458,SALES,4120-REV-DOM,CC-HYD-01,GLX-204458,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,59293.29,INR
10-Apr-2026,DOC/2026/204466,SALES,4160-REV-DOM,CC-BLR-01,GLX-204466,Devgiri Paints LLP,Annual maintenance billing,,59765.89,INR
10-Apr-2026,DOC/2026/204617,SALES,4120-REV-DOM,CC-BLR-01,GLX-204617,Vindhya Plastics Private Limited,Freight recovery billing,,38845.00,INR
10-Apr-2026,DOC/2026/204629,SALES,4140-REV-DOM,CC-BLR-02,GLX-204629,Shubhankar Electricals LLP,Mould development charges,,26181.00,INR
10-Apr-2026,DOC/2026/204902,SALES,4110-REV-DOM,CC-MYS-01,GLX-204902,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,57522.00,INR
10-Apr-2026,DOC/2026/205134,SALES,4150-REV-DOM,CC-BLR-02,GLX-205134,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,20296.00,INR
10-Apr-2026,DOC/2026/205264,SALES,4160-REV-DOM,CC-HYD-01,GLX-205264,Rukmini Provisions Private Limited,Testing and calibration charges,,2633.00,INR
10-Apr-2026,DOC/2026/205273,SALES,4150-REV-DOM,CC-BLR-02,GLX-205273,Marudhar Furnishings LLP,Labelling job billing,,32956.40,INR
10-Apr-2026,DOC/2026/205375,SALES,4130-REV-DOM,CC-HYD-01,GLX-205375,Tarangini Prints LLP,Design retainer billing,,41768.03,INR
10-Apr-2026,DOC/2026/205543,SALES,4110-REV-DOM,CC-PNQ-01,GLX-205543,Sohrab Auto Spares LLP,Consignment despatch,,34554.10,INR
10-Apr-2026,DOC/2026/206097,SALES,4140-REV-DOM,CC-PNQ-01,GLX-206097,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,38319.00,INR
10-Apr-2026,DOC/2026/206171,SALES,4130-REV-DOM,CC-PNQ-01,GLX-206171,Ojas Lighting Private Limited,Palletisation charges,,71264.00,INR
10-Apr-2026,DOC/2026/206337,SALES,4150-REV-DOM,CC-PNQ-01,GLX-206337,Chirag Battery House Pvt Ltd,Machinery hire charges,,65254.97,INR
10-Apr-2026,DOC/2026/206431,SALES,4140-REV-DOM,CC-PNQ-01,GLX-206431,Kalanjali Crafts Pvt Ltd,Job work conversion charges,,27669.13,INR
10-Apr-2026,DOC/2026/206456,SALES,4160-REV-DOM,CC-BLR-02,GLX-206456,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,41201.34,INR
10-Apr-2026,DOC/2026/207143,SALES,4110-REV-DOM,CC-BLR-01,GLX-207143,Suvarna Weaves LLP,Rework charges billed,,68850.66,INR
10-Apr-2026,DOC/2026/207194,SALES,4150-REV-DOM,CC-MYS-01,GLX-207194,Chandravat Metals Private Limited,Bulk despatch schedule A,,52582.00,INR
10-Apr-2026,DOC/2026/207598,SALES,4130-REV-DOM,CC-MYS-01,GLX-207598,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,61292.30,INR
10-Apr-2026,DOC/2026/207666,SALES,4160-REV-DOM,CC-HYD-01,GLX-207666,Madhuban Nurseries Pvt Ltd,Palletisation charges,,69173.82,INR
10-Apr-2026,DOC/2026/208027,SALES,4160-REV-DOM,CC-MYS-01,GLX-208027,Tanmay Toolroom Private Limited,Packaging material supply,,15197.57,INR
10-Apr-2026,DOC/2026/208070,SALES,4110-REV-DOM,CC-BLR-01,GLX-208070,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,41520.00,INR
10-Apr-2026,DOC/2026/208233,SALES,4160-REV-DOM,CC-HYD-01,GLX-208233,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,77393.00,INR
10-Apr-2026,DOC/2026/208619,SALES,4160-REV-DOM,CC-MYS-01,GLX-208619,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,33227.00,INR
10-Apr-2026,DOC/2026/209925,SALES,4110-REV-DOM,CC-MYS-01,GLX-209925,Vaayu Organics Private Limited,Scrap sale realisation,,25032.69,INR
